Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
Calm Down,Rema,46pWGuE3dSwY3bMMXGBvVS,6hgoYQDUcPyCz7LcTUHKxa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(Vibez)
\nAnother banger
\nBaby, calm down, calm down
\nGirl, this your body e put my heart for lockdown
\nFor lockdown, oh lockdown\n\nGirl you sweet like Fanta, Fanta\n\nIf I tell you say I love you no dey form yanga, oh yanga\n\nNo tell me no, no, no, no, woah, woah, woah, woah\n\nOh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh\n\nBaby come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love\n\nYou got me like woah-woah-woah-woah-woah-woah-woah-woah-woah\n\nShawty come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love, hmmm\n\n\n\nI see this fine girl, for my party she wear yellow\n\nEvery other girl they dey do too much but this girl mellow\n\nNaim I dey find situation I go use take tell am hello\n\nFinally I find way to talk to the girl but she no wan follow\n\nWho you come dey form for?\n\nWhy you no wan comform?\n\nThen I start to feel her bum-bum\n\nBut she dey gimme small-small\n\nI know say she sabi pass that one\n\nBut she feeling insecure\n\n'Cause her friends go dey gum her like chewing gum\n\nGo dey gum her like chewing gum\n\n\n\nBaby, calm down, calm down\n\nGirl, this your body e put my heart for lockdown\n\nFor lockdown, oh lockdown\n\nGirl you sweet like Fanta, Fanta\n\nIf I tell you say I love you no dey form yanga, oh yanga\n\nNo tell me no, no, no, no, woah, woah, woah, woah\n\nOh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh\n\nBaby come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love\n\nYou got me like woah-woah-woah-woah-woah-woah-woah-woah-woah\n\nShawty come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love, hmmm\n\n\n\nAs I reach my house I say make I rest small (Make I rest small)\n\nAs me I wake up na she dey my mind (Na she dey my mind)\n\nDay one, day two, I no fit focus (I no fit focus)\n\nNa so me I call am, say make we link up (Say make we link up)\n\nAs I start to dey tell her how I feel all my heart dey race\n\nBaby girl, if you leave me I no go love again\n\nBecause e get many girls wey put my heart for pain\n\nShebi, you feel my pain\n\n\n\nBaby, calm down, calm down\n\nGirl, this your body e put my heart for lockdown\n\nFor lockdown, oh lockdown\n\nGirl you sweet like Fanta, Fanta\n\nIf I tell you say I love you no dey form yanga, oh yanga\n\nNo tell me no, no, no, no, woah, woah, woah, woah\n\nOh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh\n\nBaby come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love\n\nYou got me like woah-woah-woah-woah-woah-woah-woah-woah-woah\n\nShawty come gimme your lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-lo-love, hmmm"
lovely (with Khalid),"Billie Eilish, Khalid",6qqNVTkY8uBg9cP3Jd7DAH,0u2P5u6lvoDfwTYjAADbn4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Serdar Ortaç - Mesafe
Duman - Her Şeyi Yak
Seksendört - Kendime Yalan Söyledim
maNga - Cevapsız Sorular
Model - Pembe Mezarlık
mor ve ötesi - Bir Derdim Var
Cem Karaca - Bu Son Olsun
Sertab Erener - Olsun
Yüzyüzeyken Konuşuruz - Dinle Beni Bi'
Ceza - Neyim Var Ki (feat. Sagopa K)
Måneskin - Beggin'
Kargo - Yıldızların Altında
Adamlar - Acının İlacı
Ufuk Beydemir - Ay Tenli Kadın
Tom Odell - Another Love
The Neighbourhood - Sweater Weather
Kaan Boşnak - Benimle Kayboldun
Evgeny Grinko - Valse
Yüksek Sadakat - Haydi Gel İçelim
Duman - Seni Kendime Sakladım
Teoman - Kupa Kızı Ve Sinek Valesi
Sezen Aksu - Şanıma İnanma
Tarkan - Kuzu Kuzu
Kader - Adamım
Dolu Kadehi Ters Tut - Yapma N'olursun
maNga - Dünyanın Sonuna Doğmuşum
Müslüm Gürses - Nilüfer
Ebru Gündeş - Çingenem
Yaşar - Kumralım
Mustafa Sandal - Aya Benzer
Duman - Senden Daha Güzel
Ozbi - Hadi Gittik
mor ve ötesi - Daha Mutlu Olamam
Dolu Kadehi Ters Tut - Aldattım
Adamlar - Rüyalarda Buruşmuşum
Cem Adrian - Sen Benim Şarkılarımsın
Billie Eilish - lovely (with Khalid)
AURORA - Runaway
Serdar Ortaç - Sor
Model - Değmesin Ellerimiz
Pinhani - Ne Güzel Güldün
maNga - Dursun Zaman (feat. Göksel)
Yüzyüzeyken Konuşuruz - Bodrum
Serdar Ortaç - Poşet
Yüzyüzeyken Konuşuruz - Ne Farkeder
Ahmet Kaya - Yorgun Demokrat
Son Feci Bisiklet - Bikinisinde Astronomi (Bonus Trek)
Müslüm Gürses - Affet
Sena Şener - Sevmemeliyiz
The Neighbourhood - Daddy Issues
Gripin - Aşk Nerden Nereye
Arctic Monkeys - Do I Wanna Know?
emre aydın - Hoşçakal
mor ve ötesi - Oyunbozan
Yalın - Küçücüğüm
Arctic Monkeys - 505
Yüksek Sadakat - Belki Üstümüzden Bir Kuş Geçer
Hozier - Take Me To Church
Arctic Monkeys - Why'd You Only Call Me When You're High?
Ceza - Suspus
Model - Antidepresan Gülümsemesi - Pazarlık
Yedinci Ev - Anlat Ona
Murat Göğebakan - Vurgunum
Cengiz Kurtoğlu - Küllenen Aşk
Pinhani - Beni Sen İnandır
Adamlar - Koca Yaşlı Şişko Dünya
Ezhel - İmkansızım
Rota - Son Kez
Sezen Aksu - Biliyorsun
Dolu Kadehi Ters Tut - Aldattın Mı
Alexander Rybak - Fairytale
Son Feci Bisiklet - Bu Kız
Badem - Sen Ağlama
Tuğkan - Geber
Buray - Kış Bahçeleri
Yüzyüzeyken Konuşuruz - Boş Gemiler
Imagine Dragons - Believer
Pera - Sensiz Ben
Gökşin Derin - Romeonun Kırık Kalbi
Ahmet Kaya - Kum Gibi
Pinhani - Hele Bi Gel
Hakan Peker - Karam
Pamela - Istanbul
LP - Lost on You
Özdemir Erdoğan - Gurbet
Sertab Erener - Mecbursun
Müslüm Gürses - Tutamıyorum Zamanı
Boney M. - Rasputin - Single Version
Bağzıları - Evleniyormuşsun Bugün
Umut Kaya - Mor Yazma
Sezen Aksu - Aşktan Ne Haber
Tuna Kiremitçi - Birden Geldin Aklıma
Melike Şahin - Tutuşmuş Beraber
Fikret Kızılok - Bu Kalp Seni Unutur mu
Ragga Oktay - Yeniden
Tuğkan - Sen Benim
Ahmet Kaya - Nereden Bileceksiniz
Sagopa Kajmer - Galiba - Orijinal Rap Versiyon
İbrahim Tatlıses - Dom Dom Kurşunu
Seksendört - Ölürüm Hasretinle"
Heat Waves,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,3USxtqRwSYz57Ewm6wWRMp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(Last night all I think about is you
\nDon't stop, baby, you can walk through
\nDon't wanna but I think about you
\nYou know that I'm never gonna lose)
\nRoad shimmer wigglin' the vision
\nHeat, heat waves, I'm swimmin' in a mirror\n\nRoad shimmer wigglin' the vision\n\nHeat, heat waves, I'm swimmin' in a—\n\n\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\n\n\nUsually I put somethin' on TV\n\nSo we never think about you and me\n\nBut today I see our reflections clearly\n\nIn Hollywood, layin' on the screen\n\nYou just need a better life than this\n\nYou need somethin' I can never give\n\nFake water all across the road\n\nIt's gone now, the night has come, but\n\n\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\n\n\nYou can't fight it, you can't breathe\n\nYou say somethin' so lovin', but\n\nNow I gotta let you go\n\nYou'll be better off in someone new\n\nI don't wanna be alone\n\nYou know it hurts me too\n\nYou look so broken when you cry\n\nOne more and then I say goodbye\n\n\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\n\n\nI just wonder what you're dreamin' of\n\nWhen you sleep and smile so comfortable\n\nI just wish that I could give you that\n\nThat look that's perfectly un-sad\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nHeat waves been fakin' me out\n\n\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\nSometimes all I think about is you\n\nLate nights in the middle of June\n\nHeat waves been fakin' me out\n\nCan't make you happier now\n\n\n\nRoad shimmer wigglin' the vision\n\nHeat, heat waves, I'm swimmin' in a mirror\n\nRoad shimmer wigglin' the vision\n\nHeat, heat waves, I'm swimmin' in a mirror"
Can't Hold Us (feat. Ray Dalton),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",3JhNCzhSMTxs9WLGJJxWOY,22skzmqfdWrjJylampe0kt,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"2009
The Town
2011
My Oh My
Irish Celebration
Wing$
Otherside (feat. Fences)
And We Danced (feat. Ziggy Stardust)
2012
Victory Lap
Thrift Shop (feat. Wanz)
Same Love (feat. Mary Lambert)
2013
Can't Hold Us (feat. Ray Dalton)
White Walls (feat. ScHoolboy Q)
2015
Downtown (feat. Meele Mel, Kool Moe Dee, Grandmaster Caz & Eric Nally)
Click here to find the lyrics to these songs annotated!!!"
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",4IJczjB0fJ04gs4uvP0Fli,0qOnSQQF0yzuPWsXrQ9paz,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,"MUTEMATH - ""
Changes
""
MUTEMATH - ""
Typical
""
The 1975 - ""
Love Me
""
The Chainsmokers, Phoebe Ryan - ""
All We Know
""
The Chainsmokers, Charlee - ""
Inside Out
""
The Chainsmokers - ""
New York City
""
Kygo & Selena Gomez - ""
It Ain’t Me
""
Zedd, Jon Bellion - ""
Beautiful Now
The Weeknd - ""
In The Night
""
The Weeknd - ""
False Alarm
""
The Weeknd, Daft Punk - ""
I Feel It Coming
""
Bruno Mars - ""
That's What I Like
""
Shawn Mendes - ""
Mercy
""
Hailee Steinfeld, Zedd - ""
Starving
""
Zedd, Alessia Cara - ""
Stay
"" (with Alessia Cara)
Imagine Dragons - ""
Believer
""
Arkells - ""
Knocking At The Door
""
Halsey, Arty - ""
Hurricane
"" - Arty Remix
Marianas Trench - ""
Who Do You Love
""
Nause, Pretty Sister - ""
Dynamite
"" (feat. Pretty Sister)
The Killers - ""
Mr. Brightside
""
a-ha - ""
Take On Me
""
Lukas Graham - ""
Mama Said
""
Lecrae, Ty Dolla $ign - ""
Blessings
""
Lecrae, 1K Phew - ""
Hammer Time
""
Ed Sheeran - ""
Galway Girl
""
Ed Sheeran - ""
New Man
""
GAWVI, Andy Mineo, KB - ""
God Speed
""
The Classic Crime - ""
Not Done With You Yet
""
The Classic Crime - ""
More
""
Kendrick Lamar, Zacari - ""
LOVE.
"" FEAT. ZACARI.
Rick Springfield - ""
Jessie's Girl
""
Shawn Mendes - ""
Treat You Better
""
blink-182 - ""
All The Small Things
""
GAWVI, Wordsplayed - ""
Cumbia
""
GAWVI - ""
En La Calle
""
Gym Class Heroes, Adam Levine - ""
Stereo Hearts
"" (feat. Adam Levine)
Halsey - ""
Now Or Never
""
MUTEMATH - ""
Joy Rides
""
Cody Simpson - ""
Pretty Brown Eyes
""
Judah & the Lion - ""
Going To Mars
""
Judah & the Lion - ""
Take It All Back 2.0
""
The 1975 - ""
The Sound
""
Vampire Weekend - ""
A-Punk
""
Post Malone, Quavo - ""
Congratulations
""
Arkells - ""
A Little Rain (A Song For Pete)
""
Imagine Dragons - ""
Thunder
""
Shawn Mendes - ""
There's Nothing Holdin' Me Back
""
Childish Gambino - ""
Me and Your Mama
""
NF - ""
Got You On My Mind
""
Marianas Trench - ""
Stutter
""
Hedley - ""
Hello
""
Luis Fonsi, Daddy Yankee, Justin Bieber - ""
Despacito
"" - Remix
Green Day - ""
Basket Case
""
Miley Cyrus - ""
Malibu
""
Hillsong Young & Free - ""
Real Love
""
MUTEMATH - ""
Hit Parade
""
DRAM, Lil Yachty - ""
Broccoli
"" (feat. Lil Yachty)
Taylor Swift - ""
Welcome To New York
""
Taylor Swift - ""
Shake It Off
""
Taylor Swift - ""
I Knew You Were Trouble
""
Taylor Swift - ""
22
""
Tori Kelly - ""
Nobody Love
""
Luis Fonsi, Daddy Yankee, Major Lazer, MOSKA - ""
Despacito - Major Lazer & MOSKA Remix
""
Troye Sivan - ""
YOUTH
""
Shawn Mendes - ""
Stitches
""
Coleman Hell - ""
Fireproof
""
Andy Mineo, Wordsplayed, Magic & Bird - ""
KIDZ
""
PVRIS - ""
What's Wrong
""
DVBBS, CMC$, Gia Koka - ""
Not Going Home
""
John Legend - ""
Love Me Now
""
KB - ""
Drowning
""
Rag'n'Bone Man - ""
Human
""
Dexys Midnight Runners - ""
Come On Eileen
""
The Weeknd - ""
Secrets
""
Derek Minor, Traniesha Chiles - ""
Empire
"" (feat. Traniesha Chiles)
Ed Sheeran - ""
Shape of You
""
Fitz and The Tantrums - ""
HandClap
""
Lorde - ""
Green Light
""
Arcade Fire - ""
Put Your Money On Me
""
Arcade Fire - ""
Signs of Life
""
Arcade Fire - ""
Peter Pan
""
PVRIS - ""
Heaven
""
Lights - ""
Savage
""
Niall Horan - ""
Slow Hands
""
Joshua Micah - ""
Who Says?
""
Rozwell Kid - ""
Boomerang
""
Jon Bellion - ""
The Good In Me
""
Jon Bellion, Blaque Keyz - ""
Weight Of The World
""
Crywolf - ""
Rising, Rising
Crywolf - ""
Akureyri
"""
Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",5ZsFI1h6hIdQRw2ti0hz81,3e7sxremeOE3wTySiOhGiP,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"[Verse 1: ZAYN]
Not tryna be indie
Not tryna be cool
Just tryna be in this
Tell me, are you too?
Can you feel where the wind is?
Can you feel it through
All of the windows
Inside this room?
[Refrain: ZAYN]
'Cause I wanna touch you, baby
And I wanna feel you too
I wanna see the sun rise on your sins
Just me and you
[Pre-Chorus: ZAYN & Sia, 
Sia
]
Light it up, on the run
Let's make love tonight
Make it up, fall in love, try
(
Baby, I'm right here
)
[Chorus: ZAYN & Sia]
But you'll never be alone
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here
I'll hold you when things go wrong
I'll be with you from dusk till dawn
I'll be with you from dusk till dawn
Baby, I'm right here"
Bad Liar,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,2RSHsoi04658QL5xgQVov3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"Oh, hush, my dear, it's been a difficult year
\nAnd terrors don't prey on innocent victims
\nTrust me, darlin', trust me darlin'
\nIts been a loveless year
\nI'm a man of three fears
\nIntegrity, faith and crocodile tears\n\nTrust me, darlin', trust me, darlin'\n\n\n\nSo look me in the eyes, tell me what you see\n\nPerfect paradise, tearin' at the seams\n\nI wish I could escape it, I don't wanna fake it\n\nWish I could erase it, make your heart believe\n\n\n\nBut I'm a bad liar, bad liar\n\nNow you know, now you know\n\nI'm a bad liar, bad liar\n\nNow you know, you're free to go\n\n\n\nDid all my dreams never mean one thing?\n\nDoes happiness lie in a diamond ring?\n\nOh, I've been askin' for\n\nOh, I've been askin' for problems, problems, problems\n\nI wage my war, on the world inside\n\nI take my gun to the enemy's side\n\nOh, I've been askin' for (Trust me, darlin')\n\nOh, I've been askin' for (Trust me, darlin') problems, problems, problems\n\n\n\nSo look me in the eyes, tell me what you see\n\nPerfect paradise, tearin' at the seams\n\nI wish I could escape it, I don't wanna fake it\n\nWish I could erase it, make your heart believe\n\n\n\nBut I'm a bad liar, bad liar\n\nNow you know, now you know\n\nI'm a bad liar, bad liar\n\nNow you know, you're free to go\n\n\n\nI can't breathe, I can't be\n\nI can't be what you want me to be\n\nBelieve me, this one time\n\nBelieve me\n\n\n\nI'm a bad liar, bad liar\n\nNow you know, now you know\n\nI'm a bad liar, bad liar\n\nNow you know, you're free to go\n\n\n\nOh-oh-oh\n\nPlease believe me\n\nPlease believe me"
FRIENDS,"Marshmello, Anne-Marie",64KEffDW9EtZ1y2vBYgq8T,08bNPGLD8AhKpnnERrAc6G,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Lyrics not found.
Treat You Better,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,3QGsuHI8jO1Rx4JWLUh9jd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"I won't lie to you \nI know he's just not right for you
\nAnd you can tell me if I'm off \nBut I see it on your face \nWhen you say that he's the one that you want \nAnd you're spending all your time \n\nIn this wrong situation \n\nAnd anytime you want it to stop\n\n\n\nI know I can treat you better than he can \n\nAnd any girl like you deserves a gentleman \n\nTell me why are we wasting time \n\nOn all your wasted crying\n\nWhen you should be with me instead \n\nI know I can treat you better \n\nBetter than he can\n\n\n\nI'll stop time for you \n\nThe second you say you'd like me too \n\nI just wanna give you the loving that you're missing \n\nBaby just to wake up with you \n\nWe'll be everything I need and this could be so different \n\nTell me what you want to do\n\n\n\n'Cause I know I can treat you better than he can \n\nAnd any girl like you deserves a gentleman \n\nTell me why are we wasting time \n\nOn all your wasted crying\n\nWhen you should be with me instead \n\nI know I can treat you better \n\nBetter than he can \n\nBetter than he can\n\n\n\nGive me a sign, take my hand, we'll be fine \n\nPromise I won't let you down \n\nJust know that you don't have to do this alone \n\nPromise I'll never let you down\n\n\n\n'Cause I know I can treat you better than he can \n\nAnd any girl like you deserves a gentleman \n\nTell me why are we wasting time \n\nOn all your wasted crying\n\nWhen you should be with me instead \n\nI know I can treat you better\n\n\n\nBetter than he can \n\nBetter than he can\n\nBetter than he can"
Love The Way You Lie,"Eminem, Rihanna",7dGJo4pcD2V6oG8kP0tJRR,15JINEqzVMv3SvJTAXAKED,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Finding good music can be a challenge.
 With summer now  upon us I decided to compile a playlist (if you will) of a majority of songs that I feel set a hype or positive vibe and that can be expressed almost anywhere. Obviously songs labeled explicit may have some swearing (some may have a lot) but overall get things bumpin'
Music here spans a variety of genres that come from many artists I personally admire. Hope you give some of these a listen to and have a great time wherever you may play them!
Adorn - Miguel
Alive - Kid Cudi (Explicit)
All The Right Moves - One Republic
Alone Together - Fall Out Boy
American You - Yelafolf (Explicit)
Apologize - Timbaland ft. One Republic
Balmain Jeans - Kid Cudi (Explicit) ;)
Beautiful - Akon
Best I Ever Had - Drake (Explicit)
Bow Chcika Wow Wow - Mike Posner & Lil Wayne (Explicit)
Break From Toronto - PartyNextDoor (Explicit)
Cameras - Wiz Khalifa (Explicit)
Carry Out - Justin Timberlake & Timbaland
Count On Me - Bruno Mars
Crickets - Drop City Yacht Club
Cudi Zone - Kid Cudi (Explicit)
Dangerous - Kardinal Offishall (Explicit)
Digital Love - Daft Punk
Do You Remember - Jay Sean
Don't Tell 'Em - Jeremih (Explicit)
Drunk In Love - The Weeknd (Explicit)
Elastic Heart - Sia, Diplo, The Weeknd
Empire State of Mind - Jay-Z (Explicit)
Erase Me - Kid Cudi, Kanye West (Explicit)
Everything Has Changed - Taylor Swuft, Ed Sheeran
Finally Found You - Enrique Iglesias (Explicit)
Forever - Chris Brown
Gives You Hell - All-American Rejects
Good Night - Kanye West (Explicit)
